image_path,class_id
/content/drive/MyDrive/RD2022/train/images/United_States_003485.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003502.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003500.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003487.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003486.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003496.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003505.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003482.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003488.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003534.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003540.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003519.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003524.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003531.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003520.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003525.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003516.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003518.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003538.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003541.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003513.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003535.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003536.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003510.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003526.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003530.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003515.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003509.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003523.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003511.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003512.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003517.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003550.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003566.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003551.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003574.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003557.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003568.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003571.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003543.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003546.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003558.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003547.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003552.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003567.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003549.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003562.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003554.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003573.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003555.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003564.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003553.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003563.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003545.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003588.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003601.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003608.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003599.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003603.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003576.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003577.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003594.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003604.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003609.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003583.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003579.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003581.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003595.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003605.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003598.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003584.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003589.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003587.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003591.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003600.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003590.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003616.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003618.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003632.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003624.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003612.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003620.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003611.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003614.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003617.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003619.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003629.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003633.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003625.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003631.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003615.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003634.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003636.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003628.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003626.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003657.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003639.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003660.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003659.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003654.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003640.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003646.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003658.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003641.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003655.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003643.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003652.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003648.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003638.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003656.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003650.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003644.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003651.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003653.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003664.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003682.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003663.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003672.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003676.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003678.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003671.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003680.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003669.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003662.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003670.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003667.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003673.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003677.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003675.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003679.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003668.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003661.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003681.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003689.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003692.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003701.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003683.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003700.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003687.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003702.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003704.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003686.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003705.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003684.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003699.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003695.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003698.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003685.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003690.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003729.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003715.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003723.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003728.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003713.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003722.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003708.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003724.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003716.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003719.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003721.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003720.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003706.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003726.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003714.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003739.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003754.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003748.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003747.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003735.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003751.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003743.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003736.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003752.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003730.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003750.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003731.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003742.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003744.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003746.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003741.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003776.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003763.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003756.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003761.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003766.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003775.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003773.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003757.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003778.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003779.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003777.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003767.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003755.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003771.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003759.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003768.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003769.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003762.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003772.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003803.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003799.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003796.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003782.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003790.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003788.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003787.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003800.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003783.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003792.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003798.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003795.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003780.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003805.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003804.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003781.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003786.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003806.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003801.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003830.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003832.jpg,4
/content/drive/MyDrive/RD2022/train/images/United_States_003828.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003829.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003823.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003819.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003831.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003817.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003824.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003825.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003834.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003810.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003826.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003833.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003836.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003807.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003827.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003815.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003808.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003813.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003816.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003850.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003855.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003849.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003862.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003837.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003859.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003847.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003854.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003842.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003846.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003863.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003852.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003858.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003861.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003839.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003841.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003851.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003843.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003844.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003856.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003864.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003845.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003885.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003883.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003879.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003871.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003872.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003884.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003880.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003869.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003878.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003882.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003886.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003870.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003865.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003866.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003868.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003867.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003907.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003892.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003911.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003898.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003889.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003908.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003890.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003903.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003900.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003894.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003899.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003902.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003891.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003887.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003904.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003901.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003909.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003896.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003916.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003915.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003925.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003924.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003918.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003922.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003912.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003920.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003914.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003921.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003917.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003913.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003949.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003935.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003936.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003940.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003951.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003943.jpg,2
/content/drive/MyDrive/RD2022/train/images/United_States_003945.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003928.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003926.jpg,1
/content/drive/MyDrive/RD2022/train/images/United_States_003952.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003946.jpg,0
/content/drive/MyDrive/RD2022/train/images/United_States_003927.jpg,0
